Coord: (  6,  62): 1.000000   0.000000
Coord: (  6,  63): 1.000000   -0.200000
Coord: (  6,  64): 0.500000   -0.200000
Coord: (  6,  65): 0.333330   -0.200000
Coord: (  6,  66): 0.250000   -0.200000
Coord: (  6,  67): 0.200000   -0.200000
Coord: (  6,  68): 0.166670   -0.200000
Coord: (  6,  69): 0.142860   -0.200000
Coord: (  6,  70): 0.125000   -0.200000
Coord: (  6,  71): 0.111110   -0.200000
Coord: (  6,  72): 0.100000   -0.200000
Coord: (  6,  73): 0.090910   -0.200000
Coord: (  6,  74): 0.083330   -0.200000
Coord: (  6,  75): 0.076920   -0.200000
Coord: (  6,  76): 0.071430   -0.200000
Coord: (  6,  77): 0.066670   -0.200000
Coord: (  6,  78): 0.062500   -0.200000
Coord: (  6,  79): 0.058820   -0.200000
Coord: (  6,  80): 0.055560   -0.200000
Coord: (  6,  81): 0.000000   -0.200000
Coord: (  6,  82): -0.055560   -0.200000
Coord: (  6,  83): -0.058820   -0.200000
Coord: (  6,  84): -0.062500   -0.200000
Coord: (  6,  85): -0.066670   -0.200000
Coord: (  6,  86): -0.071430   -0.200000
Coord: (  6,  87): -0.076920   -0.200000
Coord: (  6,  88): -0.083330   -0.200000
Coord: (  6,  89): -0.090910   -0.200000
Coord: (  6,  90): -0.100000   -0.200000
Coord: (  6,  91): -0.111110   -0.200000
Coord: (  6,  92): -0.125000   -0.200000
Coord: (  6,  93): -0.142860   -0.200000
Coord: (  6,  94): -0.166670   -0.200000
Coord: (  6,  95): -0.200000   -0.200000
Coord: (  6,  96): -0.250000   -0.200000
Coord: (  6,  97): -0.333330   -0.200000
Coord: (  6,  98): -0.500000   -0.200000
Coord: (  6,  99): -1.000000   0.000000
Coord: (  6, 100): 0.000000   -1.000000
Coord: (  7,   1): 0.000000   1.000000
Coord: (  7,   2): -1.000000   0.166670
Coord: (  7,   3): -0.500000   0.166670
Coord: (  7,   4): -0.333330   0.166670
Coord: (  7,   5): -0.250000   0.166670
Coord: (  7,   6): -0.200000   0.166670
Coord: (  7,   7): -0.166670   0.166670
Coord: (  7,   8): -0.142860   0.166670
Coord: (  7,   9): -0.125000   0.166670
Coord: (  7,  10): -0.111110   0.166670
Coord: (  7,  11): -0.100000   0.166670
Coord: (  7,  12): -0.090910   0.166670
Coord: (  7,  13): -0.083330   0.166670
Coord: (  7,  14): -0.076920   0.166670
Coord: (  7,  15): -0.071430   0.166670
Coord: (  7,  16): -0.066670   0.166670
Coord: (  7,  17): -0.062500   0.166670
Coord: (  7,  18): -0.058820   0.166670
Coord: (  7,  19): -0.055560   0.166670
Coord: (  7,  20): 0.000000   0.166670
Coord: (  7,  21): 0.055560   0.166670
Coord: (  7,  22): 0.058820   0.166670
Coord: (  7,  23): 0.062500   0.166670
Coord: (  7,  24): 0.066670   0.166670
Coord: (  7,  25): 0.071430   0.166670
Coord: (  7,  26): 0.076920   0.166670
Coord: (  7,  27): 0.083330   0.166670
